date,RAINFALL,TMEAN,RH,Cases,dengue,dengue_symptoms
2010-01-01,0.0,26.7,74.0,12.0,18.0,15.0
2010-01-02,0.0,27.1,76.0,8.0,17.93548387096774,14.903225806451612
2010-01-03,1.0,27.8,80.0,9.0,17.870967741935484,14.806451612903226
2010-01-04,0.0,26.2,83.0,5.0,17.806451612903224,14.709677419354838
2010-01-05,0.0,26.8,82.0,10.0,17.741935483870968,14.612903225806452
2010-01-06,0.0,26.7,76.0,12.0,17.677419354838708,14.516129032258064
2010-01-07,0.0,25.7,80.0,13.0,17.612903225806452,14.419354838709678
2010-01-08,0.0,25.8,77.0,4.0,17.548387096774192,14.32258064516129
2010-01-09,0.0,26.3,80.0,8.0,17.483870967741936,14.225806451612904
2010-01-10,0.0,27.5,80.0,7.0,17.419354838709676,14.129032258064516
2010-01-11,0.0,27.5,78.0,11.0,17.35483870967742,14.03225806451613
2010-01-12,0.0,27.0,81.0,7.0,17.29032258064516,13.935483870967742
2010-01-13,0.0,27.7,69.0,9.0,17.225806451612904,13.838709677419354
2010-01-14,0.0,26.0,66.0,9.0,17.161290322580644,13.741935483870968
2010-01-15,0.0,25.9,68.0,13.0,17.096774193548388,13.64516129032258
2010-01-16,0.0,27.9,69.0,12.0,17.032258064516128,13.548387096774194
2010-01-17,1.1,27.0,75.0,1.0,16.967741935483872,13.451612903225806
2010-01-18,3.0,26.4,88.0,1.0,16.903225806451612,13.35483870967742
2010-01-19,0.0,28.2,76.0,8.0,16.838709677419356,13.258064516129032
2010-01-20,0.0,25.5,77.0,8.0,16.774193548387096,13.161290322580646
2010-01-21,0.0,25.3,77.0,4.0,16.70967741935484,13.064516129032258
2010-01-22,0.0,25.8,70.0,4.0,16.64516129032258,12.967741935483872
2010-01-23,0.0,26.2,80.0,3.0,16.580645161290324,12.870967741935484
2010-01-24,0.0,25.5,78.0,4.0,16.516129032258064,12.774193548387096
2010-01-25,0.0,27.2,76.0,5.0,16.451612903225808,12.67741935483871
2010-01-26,0.0,25.5,74.0,3.0,16.387096774193548,12.580645161290322
2010-01-27,0.0,26.5,68.0,4.0,16.322580645161292,12.483870967741936
2010-01-28,0.0,26.2,68.0,9.0,16.258064516129032,12.387096774193548
2010-01-29,0.0,26.5,68.0,16.0,16.193548387096776,12.290322580645162
2010-01-30,0.0,27.0,71.0,2.0,16.129032258064516,12.193548387096774
2010-01-31,0.0,26.7,74.0,6.0,16.06451612903226,12.096774193548388
2010-02-01,0.0,26.3,76.0,4.0,16.0,12.0
2010-02-02,0.0,28.4,76.0,3.0,15.821428571428571,11.821428571428571
2010-02-03,0.0,26.2,66.0,5.0,15.642857142857142,11.642857142857142
2010-02-04,0.0,25.7,63.0,3.0,15.464285714285714,11.464285714285714
2010-02-05,0.0,27.0,66.0,10.0,15.285714285714286,11.285714285714286
2010-02-06,0.0,27.0,74.0,6.0,15.107142857142858,11.107142857142858
2010-02-07,0.0,26.7,68.0,4.0,14.928571428571429,10.928571428571429
2010-02-08,0.0,27.5,64.0,5.0,14.75,10.75
2010-02-09,0.0,28.7,69.0,5.0,14.571428571428571,10.571428571428571
2010-02-10,0.0,28.3,70.0,6.0,14.392857142857142,10.392857142857142
2010-02-11,0.0,27.0,62.0,2.0,14.214285714285714,10.214285714285714
2010-02-12,0.0,28.1,65.0,1.0,14.035714285714286,10.035714285714286
2010-02-13,0.0,28.7,68.0,2.0,13.857142857142858,9.857142857142858
2010-02-14,0.0,26.3,72.0,1.0,13.678571428571429,9.678571428571429
2010-02-15,0.0,27.6,74.0,10.0,13.5,9.5
2010-02-16,0.0,26.6,72.0,3.0,13.321428571428571,9.321428571428571
2010-02-17,0.0,25.7,70.0,7.0,13.142857142857142,9.142857142857142
2010-02-18,0.0,26.8,66.0,3.0,12.964285714285714,8.964285714285714
2010-02-19,0.0,27.7,72.0,7.0,12.785714285714286,8.785714285714286
2010-02-20,0.0,27.7,76.0,5.0,12.607142857142858,8.607142857142858
2010-02-21,0.0,27.8,72.0,7.0,12.428571428571429,8.428571428571429
2010-02-22,0.0,29.2,74.0,5.0,12.25,8.25
2010-02-23,0.0,28.1,75.0,2.0,12.071428571428571,8.071428571428571
2010-02-24,0.0,28.6,64.0,5.0,11.892857142857142,7.892857142857142
2010-02-25,0.0,28.0,67.0,4.0,11.714285714285714,7.714285714285714
2010-02-26,0.0,27.9,69.0,4.0,11.535714285714286,7.535714285714286
2010-02-27,0.0,27.5,62.0,7.0,11.357142857142858,7.357142857142857
2010-02-28,0.0,27.5,65.0,3.0,11.178571428571429,7.178571428571429
2010-03-01,0.0,26.0,66.0,4.0,11.0,7.0
2010-03-02,0.0,28.5,68.0,4.0,10.838709677419354,6.935483870967742
2010-03-03,0.0,28.8,62.0,4.0,10.67741935483871,6.870967741935484
2010-03-04,0.0,29.0,62.0,3.0,10.516129032258064,6.806451612903226
2010-03-05,0.0,28.0,65.0,3.0,10.35483870967742,6.741935483870968
2010-03-06,0.0,29.4,68.0,3.0,10.193548387096774,6.67741935483871
2010-03-07,0.0,30.7,67.0,2.0,10.03225806451613,6.612903225806452
2010-03-08,0.0,30.2,62.0,6.0,9.870967741935484,6.548387096774194
2010-03-09,0.0,29.5,69.0,1.0,9.709677419354838,6.483870967741936
2010-03-10,0.0,29.4,72.0,8.0,9.548387096774194,6.419354838709677
2010-03-11,0.0,27.9,74.0,1.0,9.387096774193548,6.354838709677419
2010-03-12,2.4,28.2,75.0,1.0,9.225806451612904,6.290322580645161
2010-03-13,0.0,29.3,66.0,4.0,9.064516129032258,6.225806451612903
2010-03-14,0.0,29.4,66.0,2.0,8.903225806451612,6.161290322580645
2010-03-15,0.0,28.6,72.0,3.0,8.741935483870968,6.096774193548387
2010-03-16,0.0,29.5,68.0,9.0,8.580645161290322,6.032258064516129
2010-03-17,0.0,29.3,71.0,7.0,8.419354838709678,5.967741935483871
2010-03-18,0.0,28.8,71.0,4.0,8.258064516129032,5.903225806451613
2010-03-19,0.0,28.7,59.0,1.0,8.096774193548388,5.838709677419355
2010-03-20,0.0,29.8,63.0,2.0,7.935483870967742,5.774193548387097
2010-03-21,0.0,29.4,69.0,3.0,7.774193548387097,5.709677419354839
2010-03-22,0.0,28.2,78.0,4.0,7.612903225806452,5.645161290322581
2010-03-23,0.0,27.8,70.0,5.0,7.451612903225807,5.580645161290323
2010-03-24,0.0,28.5,64.0,2.0,7.290322580645161,5.516129032258065
2010-03-25,0.0,30.2,66.0,5.0,7.129032258064516,5.451612903225806
2010-03-26,0.0,28.3,68.0,6.0,6.967741935483871,5.387096774193548
2010-03-27,0.0,28.6,65.0,2.0,6.806451612903226,5.32258064516129
2010-03-28,0.0,27.6,72.0,3.0,6.645161290322581,5.258064516129032
2010-03-29,0.0,27.4,72.0,1.0,6.483870967741936,5.193548387096774
2010-03-30,0.0,26.5,66.0,3.0,6.32258064516129,5.129032258064516
2010-03-31,0.0,28.0,67.0,3.0,6.161290322580645,5.064516129032258
2010-04-01,0.0,28.9,65.0,3.0,6.0,5.0
2010-04-02,0.0,29.6,68.0,3.0,6.1,5.1
2010-04-03,0.0,29.2,67.0,1.0,6.2,5.2
2010-04-04,0.0,29.7,64.0,4.0,6.3,5.3
2010-04-05,0.0,29.6,66.0,3.0,6.4,5.4
2010-04-06,0.0,29.6,69.0,4.0,6.5,5.5
2010-04-07,0.0,29.5,65.0,2.0,6.6,5.6
2010-04-08,0.0,29.3,65.0,3.0,6.7,5.7
2010-04-09,0.0,28.8,65.0,5.0,6.8,5.8
2010-04-10,0.0,29.4,57.0,3.0,6.9,5.9
2010-04-11,0.0,29.4,60.0,2.0,7.0,6.0
2010-04-12,1.0,31.4,64.0,3.0,7.1,6.1
2010-04-13,0.2,29.7,69.0,1.0,7.2,6.2
2010-04-14,0.0,29.5,61.0,4.0,7.3,6.3
2010-04-15,0.0,30.3,60.0,1.0,7.4,6.4
2010-04-16,0.0,30.3,66.0,2.0,7.5,6.5
2010-04-17,0.0,30.9,58.0,1.0,7.6,6.6
2010-04-18,0.0,29.0,63.0,1.0,7.7,6.7
2010-04-19,0.0,29.4,63.0,2.0,7.8,6.8
2010-04-20,0.0,30.8,61.0,2.0,7.9,6.9
2010-04-21,0.0,29.9,62.0,2.0,8.0,7.0
2010-04-22,0.0,30.8,57.0,6.0,8.1,7.1000000000000005
2010-04-23,0.0,30.8,60.0,6.0,8.2,7.2
2010-04-24,0.0,31.2,62.0,3.0,8.3,7.3
2010-04-25,0.0,29.8,65.0,1.0,8.4,7.4
2010-04-26,0.0,30.2,63.0,4.0,8.5,7.5
2010-04-27,0.0,30.8,64.0,2.0,8.6,7.6000000000000005
2010-04-28,1.2,31.3,67.0,4.0,8.7,7.7
2010-04-29,2.5,29.4,81.0,3.0,8.8,7.8
2010-04-30,15.2,30.0,80.0,3.0,8.9,7.9
2010-05-01,1.4,30.0,78.0,2.0,9.0,8.0
2010-05-02,0.0,31.2,73.0,4.0,9.161290322580646,8.096774193548388
2010-05-03,0.4,30.6,72.0,1.0,9.32258064516129,8.193548387096774
2010-05-04,0.0,31.8,62.0,3.0,9.483870967741936,8.290322580645162
2010-05-05,1.2,31.2,74.0,1.0,9.64516129032258,8.387096774193548
2010-05-06,0.0,30.6,60.0,1.0,9.806451612903226,8.483870967741936
2010-05-07,0.0,30.7,57.0,1.0,9.96774193548387,8.580645161290322
2010-05-08,0.0,31.6,61.0,3.0,10.129032258064516,8.67741935483871
2010-05-09,0.0,31.6,70.0,2.0,10.290322580645162,8.774193548387096
2010-05-10,0.0,30.9,65.0,3.0,10.451612903225806,8.870967741935484
2010-05-11,0.0,30.8,59.0,1.0,10.612903225806452,8.96774193548387
2010-05-12,0.0,30.3,63.0,2.0,10.774193548387096,9.064516129032258
2010-05-13,0.0,30.5,60.0,4.0,10.935483870967742,9.161290322580646
2010-05-14,0.0,30.8,61.0,6.0,11.096774193548388,9.258064516129032
2010-05-15,0.0,30.1,58.0,3.0,11.258064516129032,9.35483870967742
2010-05-16,0.0,31.1,56.0,2.0,11.419354838709678,9.451612903225806
2010-05-17,0.0,32.2,55.0,9.0,11.580645161290322,9.548387096774194
2010-05-18,0.0,32.2,63.0,2.0,11.741935483870968,9.64516129032258
2010-05-19,0.0,32.7,65.0,1.0,11.903225806451612,9.741935483870968
2010-05-20,0.0,32.1,66.0,3.0,12.064516129032258,9.838709677419354
2010-05-21,0.0,32.3,68.0,4.0,12.225806451612904,9.935483870967742
2010-05-22,0.0,32.4,64.0,3.0,12.387096774193548,10.032258064516128
2010-05-23,0.0,32.0,70.0,2.0,12.548387096774194,10.129032258064516
2010-05-24,0.0,31.3,71.0,3.0,12.709677419354838,10.225806451612904
2010-05-25,0.0,31.5,71.0,3.0,12.870967741935484,10.32258064516129
2010-05-26,0.0,32.8,66.0,3.0,13.032258064516128,10.419354838709678
2010-05-27,0.2,31.4,72.0,3.0,13.193548387096774,10.516129032258064
2010-05-28,52.8,30.4,80.0,1.0,13.35483870967742,10.612903225806452
2010-05-29,0.0,31.4,78.0,4.0,13.516129032258064,10.709677419354838
2010-05-30,4.0,30.5,78.0,2.0,13.67741935483871,10.806451612903226
2010-05-31,2.0,30.3,77.0,3.0,13.838709677419354,10.903225806451612
2010-06-01,4.3,29.1,90.0,3.0,14.0,11.0
2010-06-02,20.6,28.3,90.0,1.0,14.6,11.633333333333333
2010-06-03,6.6,27.5,89.0,2.0,15.2,12.266666666666666
2010-06-04,0.8,29.3,86.0,1.0,15.8,12.9
2010-06-05,4.0,29.3,85.0,2.0,16.4,13.533333333333333
2010-06-06,7.6,28.6,92.0,3.0,17.0,14.166666666666666
2010-06-07,0.0,30.0,76.0,4.0,17.6,14.8
2010-06-08,0.0,30.9,74.0,5.0,18.2,15.433333333333334
2010-06-09,22.5,29.5,84.0,2.0,18.8,16.066666666666666
2010-06-10,3.4,29.1,87.0,1.0,19.4,16.7
2010-06-11,44.6,28.9,87.0,3.0,20.0,17.333333333333332
2010-06-12,0.0,30.1,81.0,4.0,20.6,17.966666666666665
2010-06-13,0.0,30.4,79.0,1.0,21.2,18.6
2010-06-14,8.2,30.3,77.0,3.0,21.8,19.233333333333334
2010-06-15,32.0,30.8,82.0,2.0,22.4,19.866666666666667
2010-06-16,8.8,31.7,72.0,8.0,23.0,20.5
2010-06-17,0.0,31.0,75.0,1.0,23.6,21.133333333333333
2010-06-18,0.6,30.7,78.0,4.0,24.2,21.766666666666666
2010-06-19,20.0,29.5,86.0,3.0,24.8,22.4
2010-06-20,1.5,30.0,80.0,5.0,25.4,23.03333333333333
2010-06-21,0.0,30.5,76.0,1.0,26.0,23.666666666666664
2010-06-22,8.0,29.0,85.0,3.0,26.6,24.3
2010-06-23,2.6,30.0,80.0,4.0,27.2,24.933333333333334
2010-06-24,12.4,29.5,79.0,8.0,27.8,25.566666666666666
2010-06-25,42.5,29.4,84.0,10.0,28.4,26.2
2010-06-26,1.2,28.9,82.0,2.0,29.0,26.833333333333332
2010-06-27,27.7,29.5,86.0,6.0,29.6,27.466666666666665
2010-06-28,56.5,29.3,86.0,7.0,30.2,28.099999999999998
2010-06-29,18.6,28.4,91.0,3.0,30.8,28.733333333333334
2010-06-30,0.5,29.4,86.0,10.0,31.4,29.366666666666667
2010-07-01,0.0,30.0,79.0,10.0,32.0,30.0
2010-07-02,0.0,29.8,79.0,4.0,33.064516129032256,31.29032258064516
2010-07-03,2.2,29.7,84.0,4.0,34.12903225806451,32.58064516129032
2010-07-04,0.0,30.1,77.0,6.0,35.193548387096776,33.87096774193548
2010-07-05,2.1,28.7,86.0,16.0,36.25806451612903,35.16129032258065
2010-07-06,0.0,29.8,74.0,7.0,37.32258064516129,36.45161290322581
2010-07-07,11.9,30.4,77.0,16.0,38.38709677419355,37.74193548387097
2010-07-08,0.0,30.1,79.0,4.0,39.45161290322581,39.03225806451613
2010-07-09,0.0,27.8,83.0,6.0,40.516129032258064,40.32258064516129
2010-07-10,0.2,29.0,80.0,15.0,41.58064516129032,41.61290322580645
2010-07-11,0.0,29.0,80.0,13.0,42.64516129032258,42.903225806451616
2010-07-12,22.0,29.7,80.0,15.0,43.70967741935484,44.193548387096776
2010-07-13,74.2,27.3,94.0,12.0,44.774193548387096,45.483870967741936
2010-07-14,0.0,27.9,84.0,13.0,45.83870967741935,46.774193548387096
2010-07-15,0.0,29.3,75.0,27.0,46.903225806451616,48.064516129032256
2010-07-16,1.8,28.0,84.0,23.0,47.96774193548387,49.354838709677416
2010-07-17,2.9,29.7,83.0,23.0,49.03225806451613,50.64516129032258
2010-07-18,3.9,26.9,93.0,17.0,50.096774193548384,51.935483870967744
2010-07-19,0.0,29.3,80.0,18.0,51.16129032258064,53.225806451612904
2010-07-20,5.2,28.7,84.0,22.0,52.225806451612904,54.516129032258064
2010-07-21,9.5,28.4,88.0,21.0,53.29032258064516,55.806451612903224
2010-07-22,0.0,27.7,88.0,17.0,54.354838709677416,57.096774193548384
2010-07-23,43.5,28.4,94.0,30.0,55.41935483870968,58.387096774193544
2010-07-24,9.6,28.0,97.0,21.0,56.483870967741936,59.67741935483871
2010-07-25,105.9,26.4,96.0,26.0,57.54838709677419,60.96774193548387
2010-07-26,0.2,29.5,79.0,43.0,58.61290322580645,62.25806451612903
2010-07-27,3.1,29.6,85.0,32.0,59.677419354838705,63.54838709677419
2010-07-28,54.2,29.0,84.0,42.0,60.74193548387097,64.83870967741936
2010-07-29,26.8,29.6,87.0,26.0,61.806451612903224,66.12903225806451
2010-07-30,19.4,28.3,87.0,23.0,62.87096774193548,67.41935483870968
2010-07-31,11.8,27.9,97.0,23.0,63.935483870967744,68.70967741935483
2010-08-01,0.0,29.5,80.0,25.0,65.0,70.0
2010-08-02,1.2,30.0,84.0,27.0,65.87096774193549,70.48387096774194
2010-08-03,70.0,27.5,88.0,33.0,66.74193548387096,70.96774193548387
2010-08-04,9.5,28.7,87.0,29.0,67.61290322580645,71.45161290322581
2010-08-05,122.0,29.0,88.0,33.0,68.48387096774194,71.93548387096774
2010-08-06,0.0,29.2,83.0,29.0,69.35483870967742,72.41935483870968
2010-08-07,32.2,28.4,90.0,41.0,70.2258064516129,72.90322580645162
2010-08-08,38.7,27.0,93.0,29.0,71.09677419354838,73.38709677419355
2010-08-09,0.0,28.5,86.0,38.0,71.96774193548387,73.87096774193549
2010-08-10,0.0,28.7,83.0,34.0,72.83870967741936,74.35483870967742
2010-08-11,4.4,28.2,88.0,41.0,73.70967741935483,74.83870967741936
2010-08-12,51.9,27.6,91.0,34.0,74.58064516129032,75.3225806451613
2010-08-13,0.0,29.3,78.0,31.0,75.45161290322581,75.80645161290323
2010-08-14,0.1,29.7,79.0,41.0,76.3225806451613,76.29032258064517
2010-08-15,49.1,28.2,86.0,40.0,77.19354838709677,76.7741935483871
2010-08-16,0.0,29.0,83.0,37.0,78.06451612903226,77.25806451612904
2010-08-17,2.6,28.2,94.0,46.0,78.93548387096774,77.74193548387098
2010-08-18,4.4,28.5,84.0,44.0,79.80645161290323,78.2258064516129
2010-08-19,0.0,28.4,88.0,41.0,80.6774193548387,78.70967741935483
2010-08-20,0.0,29.4,84.0,68.0,81.54838709677419,79.19354838709677
2010-08-21,2.0,27.8,84.0,47.0,82.41935483870968,79.6774193548387
2010-08-22,3.2,28.0,86.0,30.0,83.29032258064517,80.16129032258064
2010-08-23,74.1,28.4,85.0,66.0,84.16129032258064,80.64516129032258
2010-08-24,5.2,28.2,86.0,49.0,85.03225806451613,81.12903225806451
2010-08-25,23.2,28.4,90.0,37.0,85.90322580645162,81.61290322580645
2010-08-26,80.5,28.0,89.0,56.0,86.7741935483871,82.09677419354838
2010-08-27,6.3,27.9,88.0,42.0,87.64516129032258,82.58064516129032
2010-08-28,0.0,29.2,80.0,45.0,88.51612903225806,83.06451612903226
2010-08-29,3.0,27.9,84.0,57.0,89.38709677419355,83.54838709677419
2010-08-30,11.5,28.7,83.0,45.0,90.25806451612904,84.03225806451613
2010-08-31,33.0,28.5,88.0,57.0,91.12903225806453,84.51612903225806
2010-09-01,67.6,28.3,88.0,41.0,92.0,85.0
2010-09-02,120.6,26.6,90.0,58.0,90.06666666666666,83.43333333333334
2010-09-03,13.4,26.3,93.0,52.0,88.13333333333334,81.86666666666666
2010-09-04,0.0,28.3,84.0,42.0,86.2,80.3
2010-09-05,0.0,30.2,78.0,54.0,84.26666666666667,78.73333333333333
2010-09-06,0.0,30.4,76.0,62.0,82.33333333333333,77.16666666666667
2010-09-07,0.2,29.8,84.0,57.0,80.4,75.6
2010-09-08,23.8,29.5,82.0,47.0,78.46666666666667,74.03333333333333
2010-09-09,2.4,29.5,86.0,51.0,76.53333333333333,72.46666666666667
2010-09-10,1.6,28.3,91.0,57.0,74.6,70.9
2010-09-11,0.2,28.5,82.0,57.0,72.66666666666667,69.33333333333333
2010-09-12,0.0,28.9,76.0,51.0,70.73333333333333,67.76666666666667
2010-09-13,4.0,28.5,84.0,69.0,68.8,66.2
2010-09-14,9.8,28.8,84.0,44.0,66.86666666666666,64.63333333333334
2010-09-15,31.9,28.1,95.0,49.0,64.93333333333334,63.06666666666667
2010-09-16,1.6,28.6,80.0,40.0,63.0,61.5
2010-09-17,40.7,28.6,77.0,35.0,61.06666666666666,59.93333333333334
2010-09-18,0.0,28.9,80.0,35.0,59.13333333333333,58.36666666666667
2010-09-19,0.0,29.4,78.0,42.0,57.2,56.8
2010-09-20,16.0,28.7,87.0,55.0,55.266666666666666,55.233333333333334
2010-09-21,27.8,25.9,95.0,48.0,53.333333333333336,53.666666666666664
2010-09-22,16.2,28.3,96.0,50.0,51.4,52.1
2010-09-23,0.0,28.2,86.0,40.0,49.46666666666667,50.53333333333333
2010-09-24,0.0,27.4,87.0,37.0,47.53333333333333,48.96666666666667
2010-09-25,0.0,28.3,84.0,30.0,45.6,47.4
2010-09-26,0.0,29.0,78.0,21.0,43.666666666666664,45.833333333333336
2010-09-27,0.0,29.2,81.0,23.0,41.733333333333334,44.266666666666666
2010-09-28,0.0,29.1,76.0,24.0,39.8,42.7
2010-09-29,0.0,29.3,81.0,19.0,37.86666666666667,41.13333333333333
2010-09-30,8.8,28.4,91.0,24.0,35.93333333333333,39.56666666666667
2010-10-01,32.8,26.8,95.0,10.0,34.0,38.0
2010-10-02,0.0,27.5,83.0,26.0,33.54838709677419,37.354838709677416
2010-10-03,0.0,28.2,83.0,23.0,33.096774193548384,36.70967741935484
2010-10-04,0.0,28.2,81.0,27.0,32.645161290322584,36.064516129032256
2010-10-05,0.0,28.5,79.0,33.0,32.193548387096776,35.41935483870968
2010-10-06,0.0,28.9,84.0,28.0,31.741935483870968,34.774193548387096
2010-10-07,0.0,30.5,76.0,24.0,31.29032258064516,34.12903225806452
2010-10-08,7.4,29.4,85.0,13.0,30.838709677419356,33.483870967741936
2010-10-09,5.0,28.7,90.0,12.0,30.387096774193548,32.83870967741935
2010-10-10,0.4,28.8,90.0,10.0,29.935483870967744,32.193548387096776
2010-10-11,0.0,28.0,85.0,25.0,29.483870967741936,31.548387096774192
2010-10-12,2.8,27.0,90.0,10.0,29.032258064516128,30.903225806451612
2010-10-13,0.0,26.6,94.0,18.0,28.580645161290324,30.258064516129032
2010-10-14,0.5,28.5,89.0,15.0,28.129032258064516,29.612903225806452
2010-10-15,0.0,28.0,82.0,17.0,27.677419354838708,28.967741935483872
2010-10-16,13.0,28.1,88.0,16.0,27.225806451612904,28.322580645161292
2010-10-17,20.5,29.7,82.0,12.0,26.774193548387096,27.67741935483871
2010-10-18,54.8,27.0,91.0,22.0,26.322580645161292,27.032258064516128
2010-10-19,21.4,26.2,93.0,16.0,25.870967741935484,26.387096774193548
2010-10-20,3.5,28.7,82.0,13.0,25.419354838709676,25.741935483870968
2010-10-21,15.4,27.7,92.0,20.0,24.967741935483872,25.096774193548388
2010-10-22,36.2,26.0,97.0,10.0,24.516129032258064,24.451612903225808
2010-10-23,2.0,27.8,92.0,15.0,24.06451612903226,23.806451612903228
2010-10-24,0.0,28.9,82.0,11.0,23.612903225806452,23.161290322580644
2010-10-25,56.2,28.2,85.0,5.0,23.161290322580644,22.516129032258064
2010-10-26,0.2,29.0,84.0,12.0,22.70967741935484,21.870967741935484
2010-10-27,88.2,27.0,88.0,6.0,22.258064516129032,21.225806451612904
2010-10-28,45.0,26.9,88.0,16.0,21.806451612903228,20.580645161290324
2010-10-29,0.8,27.2,85.0,6.0,21.35483870967742,19.935483870967744
2010-10-30,0.0,28.3,76.0,13.0,20.903225806451612,19.29032258064516
2010-10-31,7.4,28.1,84.0,6.0,20.451612903225808,18.64516129032258
2010-11-01,8.4,26.2,96.0,21.0,20.0,18.0
2010-11-02,4.4,26.5,94.0,37.0,19.9,17.966666666666665
2010-11-03,0.5,27.4,90.0,20.0,19.8,17.933333333333334
2010-11-04,0.5,28.3,86.0,21.0,19.7,17.9
2010-11-05,34.9,27.7,93.0,26.0,19.6,17.866666666666667
2010-11-06,4.7,27.7,91.0,16.0,19.5,17.833333333333332
2010-11-07,1.0,27.8,87.0,28.0,19.4,17.8
2010-11-08,8.5,28.1,91.0,27.0,19.3,17.766666666666666
2010-11-09,45.0,28.5,86.0,19.0,19.2,17.733333333333334
2010-11-10,25.8,27.1,95.0,23.0,19.1,17.7
2010-11-11,30.0,25.4,96.0,34.0,19.0,17.666666666666668
2010-11-12,13.5,28.3,89.0,16.0,18.9,17.633333333333333
2010-11-13,0.0,28.8,81.0,16.0,18.8,17.6
2010-11-14,2.8,27.5,83.0,19.0,18.7,17.566666666666666
2010-11-15,1.7,27.4,87.0,31.0,18.6,17.533333333333335
2010-11-16,3.0,26.7,90.0,16.0,18.5,17.5
2010-11-17,0.0,27.9,85.0,25.0,18.4,17.466666666666665
2010-11-18,0.0,26.5,88.0,25.0,18.3,17.433333333333334
2010-11-19,6.9,26.5,88.0,23.0,18.2,17.4
2010-11-20,1.0,27.7,82.0,6.0,18.1,17.366666666666667
2010-11-21,0.0,26.5,94.0,14.0,18.0,17.333333333333332
2010-11-22,44.0,27.5,88.0,20.0,17.9,17.3
2010-11-23,15.2,27.5,88.0,14.0,17.8,17.266666666666666
2010-11-24,0.0,27.8,85.0,9.0,17.7,17.233333333333334
2010-11-25,0.0,27.7,76.0,10.0,17.6,17.2
2010-11-26,0.0,27.9,74.0,20.0,17.5,17.166666666666668
2010-11-27,0.0,27.7,83.0,11.0,17.4,17.133333333333333
2010-11-28,1.0,26.3,84.0,17.0,17.3,17.1
2010-11-29,1.7,27.5,85.0,15.0,17.2,17.066666666666666
2010-11-30,0.0,27.9,80.0,25.0,17.1,17.033333333333335
2010-12-01,0.0,28.3,78.0,22.0,17.0,17.0
2010-12-02,0.5,27.7,85.0,17.0,17.032258064516128,16.967741935483872
2010-12-03,23.8,26.0,86.0,22.0,17.06451612903226,16.93548387096774
2010-12-04,0.0,27.8,82.0,34.0,17.096774193548388,16.903225806451612
2010-12-05,0.0,25.7,85.0,20.0,17.129032258064516,16.870967741935484
2010-12-06,0.0,27.4,81.0,16.0,17.161290322580644,16.838709677419356
2010-12-07,0.0,27.1,78.0,8.0,17.193548387096776,16.806451612903224
2010-12-08,0.0,27.4,79.0,18.0,17.225806451612904,16.774193548387096
2010-12-09,0.0,26.0,76.0,9.0,17.258064516129032,16.741935483870968
2010-12-10,0.0,25.5,82.0,9.0,17.29032258064516,16.70967741935484
2010-12-11,0.0,26.1,85.0,8.0,17.322580645161292,16.677419354838708
2010-12-12,0.0,26.3,80.0,7.0,17.35483870967742,16.64516129032258
2010-12-13,0.0,29.0,80.0,11.0,17.387096774193548,16.612903225806452
2010-12-14,11.8,27.6,95.0,10.0,17.419354838709676,16.580645161290324
2010-12-15,1.5,27.8,88.0,9.0,17.451612903225808,16.548387096774192
2010-12-16,67.0,27.1,93.0,4.0,17.483870967741936,16.516129032258064
2010-12-17,3.8,25.9,92.0,9.0,17.516129032258064,16.483870967741936
2010-12-18,0.4,26.7,87.0,19.0,17.548387096774192,16.451612903225808
2010-12-19,18.3,26.0,93.0,7.0,17.580645161290324,16.419354838709676
2010-12-20,0.0,26.0,81.0,15.0,17.612903225806452,16.387096774193548
2010-12-21,0.1,26.1,83.0,11.0,17.64516129032258,16.35483870967742
2010-12-22,0.0,25.6,85.0,11.0,17.677419354838708,16.322580645161292
2010-12-23,0.0,26.4,78.0,13.0,17.70967741935484,16.29032258064516
2010-12-24,0.0,26.6,81.0,5.0,17.741935483870968,16.258064516129032
2010-12-25,0.4,25.5,88.0,8.0,17.774193548387096,16.225806451612904
2010-12-26,0.0,24.7,83.0,8.0,17.806451612903224,16.193548387096776
2010-12-27,0.0,26.2,84.0,15.0,17.838709677419356,16.161290322580644
2010-12-28,0.0,26.6,83.0,12.0,17.870967741935484,16.129032258064516
2010-12-29,5.6,25.5,92.0,10.0,17.903225806451612,16.096774193548388
2010-12-30,3.7,25.0,95.0,4.0,17.93548387096774,16.06451612903226
2010-12-31,0.0,25.4,80.0,8.0,17.967741935483872,16.032258064516128
2011-01-01,0.0,24.6,79.0,17.0,18.0,16.0
2011-01-02,0.0,24.5,81.0,16.0,17.93548387096774,15.96774193548387
2011-01-03,0.0,25.2,74.0,27.0,17.870967741935484,15.935483870967742
2011-01-04,0.0,24.5,71.0,20.0,17.806451612903224,15.903225806451612
2011-01-05,0.0,26.0,77.0,22.0,17.741935483870968,15.870967741935484
2011-01-06,0.0,26.0,79.0,21.0,17.677419354838708,15.838709677419354
2011-01-07,0.0,25.9,73.0,26.0,17.612903225806452,15.806451612903226
2011-01-08,0.0,26.3,77.0,13.0,17.548387096774192,15.774193548387096
2011-01-09,5.6,25.6,91.0,20.0,17.483870967741936,15.741935483870968
2011-01-10,1.5,25.2,87.0,16.0,17.419354838709676,15.709677419354838
2011-01-11,1.0,25.2,84.0,23.0,17.35483870967742,15.67741935483871
