date,RAINFALL,TMEAN,RH,searches1,searches2,Cases
2010-01-01,0.0,26.7,74.0,18.0,12.0,12.0
2010-01-02,0.0,27.1,76.0,17.93548387096774,11.870967741935484,8.0
2010-01-03,1.0,27.8,80.0,17.870967741935484,11.741935483870968,9.0
2010-01-04,0.0,26.2,83.0,17.806451612903224,11.612903225806452,5.0
2010-01-05,0.0,26.8,82.0,17.741935483870968,11.483870967741936,10.0
2010-01-06,0.0,26.7,76.0,17.677419354838708,11.35483870967742,12.0
2010-01-07,0.0,25.7,80.0,17.612903225806452,11.225806451612904,13.0
2010-01-08,0.0,25.8,77.0,17.548387096774192,11.096774193548388,4.0
2010-01-09,0.0,26.3,80.0,17.483870967741936,10.967741935483872,8.0
2010-01-10,0.0,27.5,80.0,17.419354838709676,10.838709677419354,7.0
2010-01-11,0.0,27.5,78.0,17.35483870967742,10.709677419354838,11.0
2010-01-12,0.0,27.0,81.0,17.29032258064516,10.580645161290322,7.0
2010-01-13,0.0,27.7,69.0,17.225806451612904,10.451612903225806,9.0
2010-01-14,0.0,26.0,66.0,17.161290322580644,10.32258064516129,9.0
2010-01-15,0.0,25.9,68.0,17.096774193548388,10.193548387096774,13.0
2010-01-16,0.0,27.9,69.0,17.032258064516128,10.064516129032258,12.0
2010-01-17,1.1,27.0,75.0,16.967741935483872,9.935483870967742,1.0
2010-01-18,3.0,26.4,88.0,16.903225806451612,9.806451612903226,1.0
2010-01-19,0.0,28.2,76.0,16.838709677419356,9.67741935483871,8.0
2010-01-20,0.0,25.5,77.0,16.774193548387096,9.548387096774194,8.0
2010-01-21,0.0,25.3,77.0,16.70967741935484,9.419354838709678,4.0
2010-01-22,0.0,25.8,70.0,16.64516129032258,9.290322580645162,4.0
2010-01-23,0.0,26.2,80.0,16.580645161290324,9.161290322580646,3.0
2010-01-24,0.0,25.5,78.0,16.516129032258064,9.03225806451613,4.0
2010-01-25,0.0,27.2,76.0,16.451612903225808,8.903225806451612,5.0
2010-01-26,0.0,25.5,74.0,16.387096774193548,8.774193548387096,3.0
2010-01-27,0.0,26.5,68.0,16.322580645161292,8.64516129032258,4.0
2010-01-28,0.0,26.2,68.0,16.258064516129032,8.516129032258064,9.0
2010-01-29,0.0,26.5,68.0,16.193548387096776,8.387096774193548,16.0
2010-01-30,0.0,27.0,71.0,16.129032258064516,8.258064516129032,2.0
2010-01-31,0.0,26.7,74.0,16.06451612903226,8.129032258064516,6.0
2010-02-01,0.0,26.3,76.0,16.0,8.0,4.0
2010-02-02,0.0,28.4,76.0,15.821428571428571,7.892857142857143,3.0
2010-02-03,0.0,26.2,66.0,15.642857142857142,7.785714285714286,5.0
2010-02-04,0.0,25.7,63.0,15.464285714285714,7.678571428571429,3.0
2010-02-05,0.0,27.0,66.0,15.285714285714286,7.571428571428571,10.0
2010-02-06,0.0,27.0,74.0,15.107142857142858,7.464285714285714,6.0
2010-02-07,0.0,26.7,68.0,14.928571428571429,7.357142857142857,4.0
2010-02-08,0.0,27.5,64.0,14.75,7.25,5.0
2010-02-09,0.0,28.7,69.0,14.571428571428571,7.142857142857143,5.0
2010-02-10,0.0,28.3,70.0,14.392857142857142,7.035714285714286,6.0
2010-02-11,0.0,27.0,62.0,14.214285714285714,6.928571428571429,2.0
2010-02-12,0.0,28.1,65.0,14.035714285714286,6.821428571428571,1.0
2010-02-13,0.0,28.7,68.0,13.857142857142858,6.714285714285714,2.0
2010-02-14,0.0,26.3,72.0,13.678571428571429,6.607142857142858,1.0
2010-02-15,0.0,27.6,74.0,13.5,6.5,10.0
2010-02-16,0.0,26.6,72.0,13.321428571428571,6.392857142857143,3.0
2010-02-17,0.0,25.7,70.0,13.142857142857142,6.285714285714286,7.0
2010-02-18,0.0,26.8,66.0,12.964285714285714,6.178571428571429,3.0
2010-02-19,0.0,27.7,72.0,12.785714285714286,6.071428571428571,7.0
2010-02-20,0.0,27.7,76.0,12.607142857142858,5.964285714285714,5.0
2010-02-21,0.0,27.8,72.0,12.428571428571429,5.857142857142858,7.0
2010-02-22,0.0,29.2,74.0,12.25,5.75,5.0
2010-02-23,0.0,28.1,75.0,12.071428571428571,5.642857142857143,2.0
2010-02-24,0.0,28.6,64.0,11.892857142857142,5.535714285714286,5.0
2010-02-25,0.0,28.0,67.0,11.714285714285714,5.428571428571429,4.0
2010-02-26,0.0,27.9,69.0,11.535714285714286,5.321428571428571,4.0
2010-02-27,0.0,27.5,62.0,11.357142857142858,5.214285714285714,7.0
2010-02-28,0.0,27.5,65.0,11.178571428571429,5.107142857142858,3.0
2010-03-01,0.0,26.0,66.0,11.0,5.0,4.0
2010-03-02,0.0,28.5,68.0,10.838709677419354,5.032258064516129,4.0
2010-03-03,0.0,28.8,62.0,10.67741935483871,5.064516129032258,4.0
2010-03-04,0.0,29.0,62.0,10.516129032258064,5.096774193548387,3.0
2010-03-05,0.0,28.0,65.0,10.35483870967742,5.129032258064516,3.0
2010-03-06,0.0,29.4,68.0,10.193548387096774,5.161290322580645,3.0
2010-03-07,0.0,30.7,67.0,10.03225806451613,5.193548387096774,2.0
2010-03-08,0.0,30.2,62.0,9.870967741935484,5.225806451612903,6.0
2010-03-09,0.0,29.5,69.0,9.709677419354838,5.258064516129032,1.0
2010-03-10,0.0,29.4,72.0,9.548387096774194,5.290322580645161,8.0
2010-03-11,0.0,27.9,74.0,9.387096774193548,5.32258064516129,1.0
2010-03-12,2.4,28.2,75.0,9.225806451612904,5.354838709677419,1.0
2010-03-13,0.0,29.3,66.0,9.064516129032258,5.387096774193548,4.0
2010-03-14,0.0,29.4,66.0,8.903225806451612,5.419354838709677,2.0
2010-03-15,0.0,28.6,72.0,8.741935483870968,5.451612903225806,3.0
2010-03-16,0.0,29.5,68.0,8.580645161290322,5.483870967741935,9.0
2010-03-17,0.0,29.3,71.0,8.419354838709678,5.516129032258064,7.0
2010-03-18,0.0,28.8,71.0,8.258064516129032,5.548387096774194,4.0
2010-03-19,0.0,28.7,59.0,8.096774193548388,5.580645161290323,1.0
2010-03-20,0.0,29.8,63.0,7.935483870967742,5.612903225806452,2.0
2010-03-21,0.0,29.4,69.0,7.774193548387097,5.645161290322581,3.0
2010-03-22,0.0,28.2,78.0,7.612903225806452,5.67741935483871,4.0
2010-03-23,0.0,27.8,70.0,7.451612903225807,5.709677419354839,5.0
2010-03-24,0.0,28.5,64.0,7.290322580645161,5.741935483870968,2.0
2010-03-25,0.0,30.2,66.0,7.129032258064516,5.774193548387097,5.0
2010-03-26,0.0,28.3,68.0,6.967741935483871,5.806451612903226,6.0
2010-03-27,0.0,28.6,65.0,6.806451612903226,5.838709677419355,2.0
2010-03-28,0.0,27.6,72.0,6.645161290322581,5.870967741935484,3.0
2010-03-29,0.0,27.4,72.0,6.483870967741936,5.903225806451613,1.0
2010-03-30,0.0,26.5,66.0,6.32258064516129,5.935483870967742,3.0
2010-03-31,0.0,28.0,67.0,6.161290322580645,5.967741935483871,3.0
2010-04-01,0.0,28.9,65.0,6.0,6.0,3.0
2010-04-02,0.0,29.6,68.0,6.133333333333334,6.066666666666666,3.0
2010-04-03,0.0,29.2,67.0,6.266666666666667,6.133333333333334,1.0
2010-04-04,0.0,29.7,64.0,6.4,6.2,4.0
2010-04-05,0.0,29.6,66.0,6.533333333333333,6.266666666666667,3.0
2010-04-06,0.0,29.6,69.0,6.666666666666667,6.333333333333333,4.0
2010-04-07,0.0,29.5,65.0,6.8,6.4,2.0
2010-04-08,0.0,29.3,65.0,6.933333333333334,6.466666666666667,3.0
2010-04-09,0.0,28.8,65.0,7.066666666666666,6.533333333333333,5.0
2010-04-10,0.0,29.4,57.0,7.2,6.6,3.0
2010-04-11,0.0,29.4,60.0,7.333333333333333,6.666666666666667,2.0
2010-04-12,1.0,31.4,64.0,7.466666666666667,6.733333333333333,3.0
2010-04-13,0.2,29.7,69.0,7.6,6.8,1.0
2010-04-14,0.0,29.5,61.0,7.733333333333333,6.866666666666666,4.0
2010-04-15,0.0,30.3,60.0,7.866666666666666,6.933333333333334,1.0
2010-04-16,0.0,30.3,66.0,8.0,7.0,2.0
2010-04-17,0.0,30.9,58.0,8.133333333333333,7.066666666666666,1.0
2010-04-18,0.0,29.0,63.0,8.266666666666667,7.133333333333334,1.0
2010-04-19,0.0,29.4,63.0,8.4,7.2,2.0
2010-04-20,0.0,30.8,61.0,8.533333333333333,7.266666666666667,2.0
2010-04-21,0.0,29.9,62.0,8.666666666666666,7.333333333333333,2.0
2010-04-22,0.0,30.8,57.0,8.8,7.4,6.0
2010-04-23,0.0,30.8,60.0,8.933333333333334,7.466666666666667,6.0
2010-04-24,0.0,31.2,62.0,9.066666666666666,7.533333333333333,3.0
2010-04-25,0.0,29.8,65.0,9.2,7.6,1.0
2010-04-26,0.0,30.2,63.0,9.333333333333334,7.666666666666667,4.0
2010-04-27,0.0,30.8,64.0,9.466666666666669,7.733333333333333,2.0
2010-04-28,1.2,31.3,67.0,9.6,7.8,4.0
2010-04-29,2.5,29.4,81.0,9.733333333333333,7.866666666666666,3.0
2010-04-30,15.2,30.0,80.0,9.866666666666667,7.933333333333334,3.0
2010-05-01,1.4,30.0,78.0,10.0,8.0,2.0
2010-05-02,0.0,31.2,73.0,10.129032258064516,8.064516129032258,4.0
2010-05-03,0.4,30.6,72.0,10.258064516129032,8.129032258064516,1.0
2010-05-04,0.0,31.8,62.0,10.387096774193548,8.193548387096774,3.0
2010-05-05,1.2,31.2,74.0,10.516129032258064,8.258064516129032,1.0
2010-05-06,0.0,30.6,60.0,10.64516129032258,8.32258064516129,1.0
2010-05-07,0.0,30.7,57.0,10.774193548387096,8.387096774193548,1.0
2010-05-08,0.0,31.6,61.0,10.903225806451612,8.451612903225806,3.0
2010-05-09,0.0,31.6,70.0,11.032258064516128,8.516129032258064,2.0
2010-05-10,0.0,30.9,65.0,11.161290322580646,8.580645161290322,3.0
2010-05-11,0.0,30.8,59.0,11.290322580645162,8.64516129032258,1.0
2010-05-12,0.0,30.3,63.0,11.419354838709678,8.709677419354838,2.0
2010-05-13,0.0,30.5,60.0,11.548387096774194,8.774193548387096,4.0
2010-05-14,0.0,30.8,61.0,11.67741935483871,8.838709677419354,6.0
2010-05-15,0.0,30.1,58.0,11.806451612903226,8.903225806451612,3.0
2010-05-16,0.0,31.1,56.0,11.935483870967742,8.96774193548387,2.0
2010-05-17,0.0,32.2,55.0,12.064516129032258,9.032258064516128,9.0
2010-05-18,0.0,32.2,63.0,12.193548387096774,9.096774193548388,2.0
2010-05-19,0.0,32.7,65.0,12.32258064516129,9.161290322580646,1.0
2010-05-20,0.0,32.1,66.0,12.451612903225806,9.225806451612904,3.0
2010-05-21,0.0,32.3,68.0,12.580645161290322,9.290322580645162,4.0
2010-05-22,0.0,32.4,64.0,12.709677419354838,9.35483870967742,3.0
2010-05-23,0.0,32.0,70.0,12.838709677419354,9.419354838709678,2.0
2010-05-24,0.0,31.3,71.0,12.96774193548387,9.483870967741936,3.0
2010-05-25,0.0,31.5,71.0,13.096774193548388,9.548387096774194,3.0
2010-05-26,0.0,32.8,66.0,13.225806451612904,9.612903225806452,3.0
2010-05-27,0.2,31.4,72.0,13.35483870967742,9.67741935483871,3.0
2010-05-28,52.8,30.4,80.0,13.483870967741936,9.741935483870968,1.0
2010-05-29,0.0,31.4,78.0,13.612903225806452,9.806451612903226,4.0
2010-05-30,4.0,30.5,78.0,13.741935483870968,9.870967741935484,2.0
2010-05-31,2.0,30.3,77.0,13.870967741935484,9.935483870967742,3.0
2010-06-01,4.3,29.1,90.0,14.0,10.0,3.0
2010-06-02,20.6,28.3,90.0,14.6,10.733333333333333,1.0
2010-06-03,6.6,27.5,89.0,15.2,11.466666666666669,2.0
2010-06-04,0.8,29.3,86.0,15.8,12.2,1.0
2010-06-05,4.0,29.3,85.0,16.4,12.933333333333334,2.0
2010-06-06,7.6,28.6,92.0,17.0,13.666666666666666,3.0
2010-06-07,0.0,30.0,76.0,17.6,14.4,4.0
2010-06-08,0.0,30.9,74.0,18.2,15.133333333333333,5.0
2010-06-09,22.5,29.5,84.0,18.8,15.866666666666667,2.0
2010-06-10,3.4,29.1,87.0,19.4,16.599999999999998,1.0
2010-06-11,44.6,28.9,87.0,20.0,17.333333333333332,3.0
2010-06-12,0.0,30.1,81.0,20.6,18.066666666666663,4.0
2010-06-13,0.0,30.4,79.0,21.2,18.8,1.0
2010-06-14,8.2,30.3,77.0,21.8,19.53333333333333,3.0
2010-06-15,32.0,30.8,82.0,22.4,20.266666666666666,2.0
2010-06-16,8.8,31.7,72.0,23.0,21.0,8.0
2010-06-17,0.0,31.0,75.0,23.6,21.733333333333334,1.0
2010-06-18,0.6,30.7,78.0,24.2,22.466666666666665,4.0
2010-06-19,20.0,29.5,86.0,24.8,23.2,3.0
2010-06-20,1.5,30.0,80.0,25.4,23.933333333333337,5.0
2010-06-21,0.0,30.5,76.0,26.0,24.666666666666664,1.0
2010-06-22,8.0,29.0,85.0,26.6,25.4,3.0
2010-06-23,2.6,30.0,80.0,27.2,26.133333333333333,4.0
2010-06-24,12.4,29.5,79.0,27.8,26.866666666666667,8.0
2010-06-25,42.5,29.4,84.0,28.4,27.6,10.0
2010-06-26,1.2,28.9,82.0,29.0,28.333333333333332,2.0
2010-06-27,27.7,29.5,86.0,29.6,29.066666666666663,6.0
2010-06-28,56.5,29.3,86.0,30.2,29.799999999999997,7.0
2010-06-29,18.6,28.4,91.0,30.8,30.53333333333333,3.0
2010-06-30,0.5,29.4,86.0,31.4,31.266666666666666,10.0
2010-07-01,0.0,30.0,79.0,32.0,32.0,10.0
2010-07-02,0.0,29.8,79.0,33.03225806451613,33.29032258064516,4.0
2010-07-03,2.2,29.7,84.0,34.064516129032256,34.58064516129032,4.0
2010-07-04,0.0,30.1,77.0,35.096774193548384,35.87096774193548,6.0
2010-07-05,2.1,28.7,86.0,36.12903225806451,37.16129032258065,16.0
2010-07-06,0.0,29.8,74.0,37.16129032258065,38.45161290322581,7.0
2010-07-07,11.9,30.4,77.0,38.193548387096776,39.74193548387097,16.0
2010-07-08,0.0,30.1,79.0,39.225806451612904,41.03225806451613,4.0
2010-07-09,0.0,27.8,83.0,40.25806451612903,42.32258064516129,6.0
2010-07-10,0.2,29.0,80.0,41.29032258064516,43.61290322580645,15.0
2010-07-11,0.0,29.0,80.0,42.32258064516129,44.903225806451616,13.0
2010-07-12,22.0,29.7,80.0,43.354838709677416,46.193548387096776,15.0
2010-07-13,74.2,27.3,94.0,44.38709677419355,47.483870967741936,12.0
2010-07-14,0.0,27.9,84.0,45.41935483870968,48.774193548387096,13.0
2010-07-15,0.0,29.3,75.0,46.45161290322581,50.064516129032256,27.0
2010-07-16,1.8,28.0,84.0,47.483870967741936,51.354838709677416,23.0
2010-07-17,2.9,29.7,83.0,48.516129032258064,52.64516129032258,23.0
2010-07-18,3.9,26.9,93.0,49.54838709677419,53.935483870967744,17.0
2010-07-19,0.0,29.3,80.0,50.58064516129032,55.225806451612904,18.0
2010-07-20,5.2,28.7,84.0,51.61290322580645,56.516129032258064,22.0
2010-07-21,9.5,28.4,88.0,52.64516129032258,57.806451612903224,21.0
2010-07-22,0.0,27.7,88.0,53.67741935483871,59.096774193548384,17.0
2010-07-23,43.5,28.4,94.0,54.70967741935484,60.387096774193544,30.0
2010-07-24,9.6,28.0,97.0,55.74193548387097,61.67741935483871,21.0
2010-07-25,105.9,26.4,96.0,56.774193548387096,62.96774193548387,26.0
2010-07-26,0.2,29.5,79.0,57.806451612903224,64.25806451612902,43.0
2010-07-27,3.1,29.6,85.0,58.83870967741935,65.54838709677419,32.0
2010-07-28,54.2,29.0,84.0,59.87096774193548,66.83870967741936,42.0
2010-07-29,26.8,29.6,87.0,60.903225806451616,68.12903225806451,26.0
2010-07-30,19.4,28.3,87.0,61.935483870967744,69.41935483870968,23.0
2010-07-31,11.8,27.9,97.0,62.96774193548387,70.70967741935483,23.0
2010-08-01,0.0,29.5,80.0,64.0,72.0,25.0
2010-08-02,1.2,30.0,84.0,64.80645161290323,72.38709677419355,27.0
2010-08-03,70.0,27.5,88.0,65.61290322580645,72.7741935483871,33.0
2010-08-04,9.5,28.7,87.0,66.41935483870968,73.16129032258064,29.0
2010-08-05,122.0,29.0,88.0,67.2258064516129,73.54838709677419,33.0
2010-08-06,0.0,29.2,83.0,68.03225806451613,73.93548387096774,29.0
2010-08-07,32.2,28.4,90.0,68.83870967741936,74.3225806451613,41.0
2010-08-08,38.7,27.0,93.0,69.64516129032258,74.70967741935483,29.0
2010-08-09,0.0,28.5,86.0,70.45161290322581,75.09677419354838,38.0
2010-08-10,0.0,28.7,83.0,71.25806451612902,75.48387096774194,34.0
2010-08-11,4.4,28.2,88.0,72.06451612903226,75.87096774193549,41.0
2010-08-12,51.9,27.6,91.0,72.87096774193549,76.25806451612904,34.0
2010-08-13,0.0,29.3,78.0,73.6774193548387,76.64516129032258,31.0
2010-08-14,0.1,29.7,79.0,74.48387096774194,77.03225806451613,41.0
2010-08-15,49.1,28.2,86.0,75.29032258064517,77.41935483870968,40.0
2010-08-16,0.0,29.0,83.0,76.09677419354838,77.80645161290323,37.0
2010-08-17,2.6,28.2,94.0,76.90322580645162,78.19354838709677,46.0
2010-08-18,4.4,28.5,84.0,77.70967741935483,78.58064516129032,44.0
2010-08-19,0.0,28.4,88.0,78.51612903225806,78.96774193548387,41.0
2010-08-20,0.0,29.4,84.0,79.3225806451613,79.35483870967742,68.0
2010-08-21,2.0,27.8,84.0,80.12903225806451,79.74193548387096,47.0
2010-08-22,3.2,28.0,86.0,80.93548387096774,80.12903225806451,30.0
2010-08-23,74.1,28.4,85.0,81.74193548387096,80.51612903225806,66.0
2010-08-24,5.2,28.2,86.0,82.54838709677419,80.90322580645162,49.0
2010-08-25,23.2,28.4,90.0,83.35483870967742,81.29032258064517,37.0
2010-08-26,80.5,28.0,89.0,84.16129032258064,81.6774193548387,56.0
2010-08-27,6.3,27.9,88.0,84.96774193548387,82.06451612903226,42.0
2010-08-28,0.0,29.2,80.0,85.77419354838709,82.45161290322581,45.0
2010-08-29,3.0,27.9,84.0,86.58064516129032,82.83870967741936,57.0
2010-08-30,11.5,28.7,83.0,87.38709677419355,83.2258064516129,45.0
2010-08-31,33.0,28.5,88.0,88.19354838709677,83.61290322580645,57.0
2010-09-01,67.6,28.3,88.0,89.0,84.0,41.0
2010-09-02,120.6,26.6,90.0,87.2,82.33333333333333,58.0
2010-09-03,13.4,26.3,93.0,85.4,80.66666666666667,52.0
2010-09-04,0.0,28.3,84.0,83.6,79.0,42.0
2010-09-05,0.0,30.2,78.0,81.8,77.33333333333333,54.0
2010-09-06,0.0,30.4,76.0,80.0,75.66666666666667,62.0
2010-09-07,0.2,29.8,84.0,78.2,74.0,57.0
2010-09-08,23.8,29.5,82.0,76.4,72.33333333333333,47.0
2010-09-09,2.4,29.5,86.0,74.6,70.66666666666667,51.0
2010-09-10,1.6,28.3,91.0,72.8,69.0,57.0
2010-09-11,0.2,28.5,82.0,71.0,67.33333333333333,57.0
2010-09-12,0.0,28.9,76.0,69.2,65.66666666666667,51.0
2010-09-13,4.0,28.5,84.0,67.4,64.0,69.0
2010-09-14,9.8,28.8,84.0,65.6,62.333333333333336,44.0
2010-09-15,31.9,28.1,95.0,63.8,60.666666666666664,49.0
2010-09-16,1.6,28.6,80.0,62.0,59.0,40.0
2010-09-17,40.7,28.6,77.0,60.2,57.33333333333333,35.0
2010-09-18,0.0,28.9,80.0,58.4,55.666666666666664,35.0
2010-09-19,0.0,29.4,78.0,56.6,54.0,42.0
2010-09-20,16.0,28.7,87.0,54.8,52.33333333333333,55.0
2010-09-21,27.8,25.9,95.0,53.0,50.666666666666664,48.0
2010-09-22,16.2,28.3,96.0,51.2,49.0,50.0
2010-09-23,0.0,28.2,86.0,49.4,47.33333333333333,40.0
2010-09-24,0.0,27.4,87.0,47.6,45.666666666666664,37.0
2010-09-25,0.0,28.3,84.0,45.8,44.0,30.0
2010-09-26,0.0,29.0,78.0,44.0,42.33333333333333,21.0
2010-09-27,0.0,29.2,81.0,42.2,40.666666666666664,23.0
2010-09-28,0.0,29.1,76.0,40.4,39.0,24.0
2010-09-29,0.0,29.3,81.0,38.6,37.33333333333333,19.0
2010-09-30,8.8,28.4,91.0,36.8,35.666666666666664,24.0
2010-10-01,32.8,26.8,95.0,35.0,34.0,10.0
2010-10-02,0.0,27.5,83.0,34.54838709677419,33.45161290322581,26.0
2010-10-03,0.0,28.2,83.0,34.096774193548384,32.903225806451616,23.0
2010-10-04,0.0,28.2,81.0,33.645161290322584,32.354838709677416,27.0
2010-10-05,0.0,28.5,79.0,33.193548387096776,31.806451612903224,33.0
2010-10-06,0.0,28.9,84.0,32.74193548387097,31.258064516129032,28.0
2010-10-07,0.0,30.5,76.0,32.29032258064516,30.70967741935484,24.0
2010-10-08,7.4,29.4,85.0,31.838709677419356,30.161290322580644,13.0
2010-10-09,5.0,28.7,90.0,31.387096774193548,29.612903225806452,12.0
2010-10-10,0.4,28.8,90.0,30.935483870967744,29.06451612903226,10.0
2010-10-11,0.0,28.0,85.0,30.483870967741936,28.516129032258064,25.0
2010-10-12,2.8,27.0,90.0,30.032258064516128,27.967741935483872,10.0
2010-10-13,0.0,26.6,94.0,29.580645161290324,27.41935483870968,18.0
2010-10-14,0.5,28.5,89.0,29.129032258064516,26.870967741935484,15.0
2010-10-15,0.0,28.0,82.0,28.677419354838708,26.322580645161292,17.0
2010-10-16,13.0,28.1,88.0,28.225806451612904,25.774193548387096,16.0
2010-10-17,20.5,29.7,82.0,27.774193548387096,25.225806451612904,12.0
2010-10-18,54.8,27.0,91.0,27.322580645161292,24.67741935483871,22.0
2010-10-19,21.4,26.2,93.0,26.870967741935484,24.129032258064516,16.0
2010-10-20,3.5,28.7,82.0,26.419354838709676,23.580645161290324,13.0
2010-10-21,15.4,27.7,92.0,25.967741935483872,23.032258064516128,20.0
2010-10-22,36.2,26.0,97.0,25.516129032258064,22.483870967741936,10.0
2010-10-23,2.0,27.8,92.0,25.06451612903226,21.935483870967744,15.0
2010-10-24,0.0,28.9,82.0,24.612903225806452,21.387096774193548,11.0
2010-10-25,56.2,28.2,85.0,24.161290322580644,20.838709677419356,5.0
2010-10-26,0.2,29.0,84.0,23.70967741935484,20.290322580645164,12.0
2010-10-27,88.2,27.0,88.0,23.258064516129032,19.741935483870968,6.0
2010-10-28,45.0,26.9,88.0,22.806451612903228,19.193548387096776,16.0
2010-10-29,0.8,27.2,85.0,22.35483870967742,18.645161290322584,6.0
2010-10-30,0.0,28.3,76.0,21.903225806451612,18.096774193548388,13.0
2010-10-31,7.4,28.1,84.0,21.451612903225808,17.548387096774196,6.0
2010-11-01,8.4,26.2,96.0,21.0,17.0,21.0
2010-11-02,4.4,26.5,94.0,20.866666666666667,17.066666666666666,37.0
2010-11-03,0.5,27.4,90.0,20.733333333333334,17.133333333333333,20.0
2010-11-04,0.5,28.3,86.0,20.6,17.2,21.0
2010-11-05,34.9,27.7,93.0,20.466666666666665,17.266666666666666,26.0
2010-11-06,4.7,27.7,91.0,20.333333333333332,17.333333333333332,16.0
2010-11-07,1.0,27.8,87.0,20.2,17.4,28.0
2010-11-08,8.5,28.1,91.0,20.066666666666663,17.466666666666665,27.0
2010-11-09,45.0,28.5,86.0,19.933333333333337,17.533333333333335,19.0
2010-11-10,25.8,27.1,95.0,19.8,17.6,23.0
2010-11-11,30.0,25.4,96.0,19.666666666666668,17.666666666666668,34.0
2010-11-12,13.5,28.3,89.0,19.533333333333335,17.733333333333334,16.0
2010-11-13,0.0,28.8,81.0,19.4,17.8,16.0
2010-11-14,2.8,27.5,83.0,19.266666666666666,17.866666666666667,19.0
2010-11-15,1.7,27.4,87.0,19.133333333333333,17.933333333333334,31.0
2010-11-16,3.0,26.7,90.0,19.0,18.0,16.0
2010-11-17,0.0,27.9,85.0,18.866666666666667,18.066666666666663,25.0
2010-11-18,0.0,26.5,88.0,18.733333333333334,18.133333333333333,25.0
2010-11-19,6.9,26.5,88.0,18.6,18.2,23.0
2010-11-20,1.0,27.7,82.0,18.466666666666665,18.266666666666666,6.0
2010-11-21,0.0,26.5,94.0,18.333333333333332,18.333333333333332,14.0
2010-11-22,44.0,27.5,88.0,18.2,18.4,20.0
2010-11-23,15.2,27.5,88.0,18.066666666666663,18.466666666666665,14.0
2010-11-24,0.0,27.8,85.0,17.933333333333334,18.533333333333335,9.0
2010-11-25,0.0,27.7,76.0,17.8,18.6,10.0
2010-11-26,0.0,27.9,74.0,17.666666666666668,18.666666666666668,20.0
2010-11-27,0.0,27.7,83.0,17.533333333333335,18.733333333333334,11.0
2010-11-28,1.0,26.3,84.0,17.4,18.8,17.0
2010-11-29,1.7,27.5,85.0,17.266666666666666,18.866666666666667,15.0
2010-11-30,0.0,27.9,80.0,17.133333333333333,18.933333333333337,25.0
2010-12-01,0.0,28.3,78.0,17.0,19.0,22.0
2010-12-02,0.5,27.7,85.0,17.032258064516128,18.903225806451612,17.0
2010-12-03,23.8,26.0,86.0,17.06451612903226,18.806451612903224,22.0
2010-12-04,0.0,27.8,82.0,17.096774193548388,18.70967741935484,34.0
2010-12-05,0.0,25.7,85.0,17.129032258064516,18.612903225806452,20.0
2010-12-06,0.0,27.4,81.0,17.161290322580644,18.516129032258064,16.0
2010-12-07,0.0,27.1,78.0,17.193548387096776,18.419354838709676,8.0
2010-12-08,0.0,27.4,79.0,17.225806451612904,18.322580645161292,18.0
2010-12-09,0.0,26.0,76.0,17.258064516129032,18.225806451612904,9.0
2010-12-10,0.0,25.5,82.0,17.29032258064516,18.129032258064516,9.0
2010-12-11,0.0,26.1,85.0,17.322580645161292,18.032258064516128,8.0
2010-12-12,0.0,26.3,80.0,17.35483870967742,17.93548387096774,7.0
2010-12-13,0.0,29.0,80.0,17.387096774193548,17.838709677419356,11.0
2010-12-14,11.8,27.6,95.0,17.419354838709676,17.741935483870968,10.0
2010-12-15,1.5,27.8,88.0,17.451612903225808,17.64516129032258,9.0
2010-12-16,67.0,27.1,93.0,17.483870967741936,17.548387096774192,4.0
2010-12-17,3.8,25.9,92.0,17.516129032258064,17.451612903225808,9.0
2010-12-18,0.4,26.7,87.0,17.548387096774192,17.35483870967742,19.0
2010-12-19,18.3,26.0,93.0,17.580645161290324,17.258064516129032,7.0
2010-12-20,0.0,26.0,81.0,17.612903225806452,17.161290322580644,15.0
2010-12-21,0.1,26.1,83.0,17.64516129032258,17.06451612903226,11.0
2010-12-22,0.0,25.6,85.0,17.677419354838708,16.967741935483872,11.0
2010-12-23,0.0,26.4,78.0,17.70967741935484,16.870967741935484,13.0
2010-12-24,0.0,26.6,81.0,17.741935483870968,16.774193548387096,5.0
2010-12-25,0.4,25.5,88.0,17.774193548387096,16.677419354838708,8.0
2010-12-26,0.0,24.7,83.0,17.806451612903224,16.580645161290324,8.0
2010-12-27,0.0,26.2,84.0,17.838709677419356,16.483870967741936,15.0
2010-12-28,0.0,26.6,83.0,17.870967741935484,16.387096774193548,12.0
2010-12-29,5.6,25.5,92.0,17.903225806451612,16.29032258064516,10.0
2010-12-30,3.7,25.0,95.0,17.93548387096774,16.193548387096776,4.0
2010-12-31,0.0,25.4,80.0,17.967741935483872,16.096774193548388,8.0
2011-01-01,0.0,24.6,79.0,18.0,16.0,17.0
2011-01-02,0.0,24.5,81.0,17.93548387096774,15.935483870967742,16.0
2011-01-03,0.0,25.2,74.0,17.870967741935484,15.870967741935484,27.0
2011-01-04,0.0,24.5,71.0,17.806451612903224,15.806451612903226,20.0
2011-01-05,0.0,26.0,77.0,17.741935483870968,15.741935483870968,22.0
2011-01-06,0.0,26.0,79.0,17.677419354838708,15.67741935483871,21.0
2011-01-07,0.0,25.9,73.0,17.612903225806452,15.612903225806452,26.0
